material,A_Z,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_Z,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
Pa2FeTaO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,49.5,1.3989500000000001,0.6097,1.30775,0.59935,-3.97066491991676,-3.97066491991676,-0.355723762777543,7.61751174634562,3.63089399178404
Pa2FeWO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,50.0,1.3691,0.5864499999999999,1.2872,0.5819,-4.43238491060446,-4.43238491060446,-0.7028784558945564,8.143810385661219,3.72046596488333
Pa2FeReO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,50.5,1.3433000000000002,0.5669500000000001,1.2722,0.56705,-4.88586990145825,-4.88586990145825,-1.021260349385386,8.376418181117085,3.6775789158658503
Pa2FeOsO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,51.0,1.32285,0.55065,1.25815,0.5524,-5.2198398947225,-5.2198398947225,-1.418951641466091,8.315807832224476,3.44842809537919
Pa2FeIrO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,51.5,1.312,0.538,1.2391,0.5379,-5.07664489761056,-5.07664489761056,-1.6198736873454609,8.28483403290916,3.33248017278185
Pa2FePtO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,52.0,1.3008000000000002,0.52635,1.222,0.5255,-4.92060490075769,-4.92060490075769,-1.596600537804026,8.412444480309185,3.40792197125258
Pa2FeAuO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,52.5,1.2778,0.8024,1.2054999999999998,0.7788499999999999,-5.09014989733818,-5.09014989733818,-1.660069336563581,8.466535779274505,3.4032332213554604
Pa2FeHgO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,53.0,1.24845,0.77305,1.17985,0.7532,-5.62766988649709,-2.5557049484546965,0.33473207330151905,9.132120665789056,4.73342636954529
Pa2FeTlO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,53.5,1.21515,0.9591,1.1598,0.8977999999999999,-3.280274933841045,-3.280274933841045,-0.24055266511754697,6.2926190230702,3.02603317897633
Pa2FePbO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,54.0,1.1863000000000001,0.8925,1.1337,0.8534499999999999,-3.8943399214561403,-3.8943399214561403,-0.729275405311801,7.021863808434195,3.1462942015611954
Pa2FeBiO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,54.5,1.1614,0.8412499999999999,1.1107,0.8166,-4.46124991002229,-4.46124991002229,-1.192430745944751,7.69970269471159,3.2536359743834202
PaCoO3,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,27.0,1.29155,0.35895,1.19155,0.36135,-4.41284991099846,-4.41284991099846,-1.07005128842399,7.65850731553824,3.29422801355713
Pa2CoNiO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,27.5,1.2723499999999999,0.34835,1.16965,0.3504,-4.415944910936036,-4.415944910936036,-1.06747134846862,7.76852340832396,3.35052602992767
Pa2CoCuO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,28.0,1.2452,0.7788999999999999,1.15995,0.74485,-4.49409490935985,-4.49409490935985,-1.1523713167602652,7.995742168736106,3.421685425987925
Pa2CoZnO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,28.5,1.19825,0.7319500000000001,1.1211000000000002,0.7060000000000001,-5.19544489521452,-2.5557749484532875,0.26385680467815,8.799915022517006,4.531885913597581
Pa2CoGaO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,29.0,1.14745,0.84935,1.081,0.785,-3.42091993100442,-3.42091993100442,-0.30992003875102503,6.66560481056551,3.177842385907245
Pa2CoGeO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,29.5,1.1069499999999999,0.7649999999999999,1.0487000000000002,0.7271500000000001,-4.118649916932095,-4.118649916932095,-0.820251708460215,7.5537270776387,3.366737684589245
Pa2CoZrO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,33.5,1.4799,0.60225,1.3841,0.5951,-3.933854920659175,-3.933854920659175,-0.4300727113266556,7.383251946093485,3.476589617383415
Pa2CoNbO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,34.0,1.4337499999999999,0.5662499999999999,1.35895,0.56755,-4.49663990930852,-4.49663990930852,-0.8653930875457281,7.4118612855188,3.2732340989865403
Pa2CoMoO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,34.5,1.41465,0.5432,1.32815,0.54165,-4.3460199123463354,-4.3460199123463354,-1.10739858264617,7.33289378712242,3.112747602238125
Pa2CoTcO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,35.0,1.39905,0.52225,1.29975,0.52,-4.18194491565552,-4.18194491565552,-1.13548168210257,7.41883773538225,3.1416780266398447
Pa2CoRuO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,35.5,1.3836,0.50315,1.28075,0.5001,-4.0209799189019755,-4.0209799189019755,-0.9979273348546511,7.66591913040646,3.333995897775905
Pa2CoRhO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,36.0,1.3689,0.48595,1.2572,0.4829,-3.96494992003203,-3.96494992003203,-0.8100623886901606,8.018838473247834,3.60438804227884
Pa2CoPdO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,36.5,1.34955,0.4698,1.23575,0.46775,-4.254624914189655,-3.892369921495875,-0.7600340896872646,8.360580316389894,3.80027311335132
Pa2CoAgO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,37.0,1.3043,0.8380000000000001,1.2173,0.8022,-4.39566991134496,-4.39566991134496,-1.126053932298415,7.76659497834757,3.32027052302458
Pa2CoCdO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,37.5,1.2616999999999998,0.7953999999999999,1.18405,0.76895,-5.041189898325645,-2.607464947410766,0.20641089082728992,8.48782291383034,4.347116902328819
Pa2CoSnO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,38.5,1.1787,0.8564499999999999,1.1181,0.8202,-4.0080949191618505,-4.0080949191618505,-0.8472541379027336,7.26716813844771,3.2099570002724898
Pa2CoSbO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,39.0,1.1474,0.7987500000000001,1.0899,0.77105,-4.59976990722852,-4.59976990722852,-1.2758994292809702,7.998001923687905,3.36105124720347
Pa2CoHfO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,49.5,1.41395,0.6273,1.32065,0.61115,-3.4965299294794603,-3.4965299294794603,-0.057892403834854556,7.112382591562746,3.52724509386395
Pa2CoTaO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,50.0,1.37825,0.5981000000000001,1.2837,0.58685,-3.97678491979333,-3.97678491979333,-0.39199064704490205,7.710880679469935,3.65944501621252
Pa2CoWO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,50.5,1.3484,0.57485,1.26315,0.5694,-4.43850491048103,-4.43850491048103,-0.7391453401619156,8.237179318785534,3.74901698931181
Pa2CoReO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,51.0,1.3226,0.55535,1.24815,0.55455,-4.891989901334821,-4.891989901334821,-1.057527233652745,8.4697871142414,3.70612994029433
Pa2CoOsO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,51.5,1.3021500000000001,0.53905,1.2341000000000002,0.5399,-5.22595989459907,-5.22595989459907,-1.45521852573345,8.40917676534879,3.47697911980767
Pa2CoIrO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,52.0,1.2913000000000001,0.5264,1.2150500000000002,0.5254,-5.08276489748713,-5.08276489748713,-1.65614057161282,8.378202966033475,3.36103119721033
Pa2CoPtO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,52.5,1.2801,0.51475,1.19795,0.513,-4.926724900634261,-4.926724900634261,-1.632867422071385,8.5058134134335,3.43647299568106
Pa2CoAuO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,53.0,1.2570999999999999,0.7908,1.18145,0.76635,-5.09626989721475,-5.09626989721475,-1.6963362208309403,8.55990471239882,3.4317842457839403
Pa2CoHgO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,53.5,1.22775,0.76145,1.1558000000000002,0.7407,-5.63378988637366,-2.5618249483312665,0.29846518903416,9.22548959891337,4.76197739397377
Pa2CoTlO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,54.0,1.19445,0.9475,1.13575,0.8853,-3.286394933717615,-3.286394933717615,-0.27681954938490605,6.385987956194516,3.05458420340481
Pa2CoPbO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,54.5,1.1656,0.8809,1.10965,0.84095,-3.9004599213327102,-3.9004599213327102,-0.76554228957916,7.1152327415585095,3.1748452259896753
Pa2CoBiO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,55.0,1.1407,0.82965,1.0866500000000001,0.8041,-4.46736990989886,-4.46736990989886,-1.22869763021211,7.793071627835905,3.2821869988119
PaNiO3,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,28.0,1.25315,0.33775,1.14775,0.33945,-4.41903991087361,-4.41903991087361,-1.06489140851325,7.87853950110968,3.40682404629821
Pa2NiCuO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,28.5,1.226,0.7683,1.13805,0.7339,-4.4971899092974255,-4.4971899092974255,-1.1497913768048948,8.105758261521824,3.477983442358465
Pa2NiZnO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,29.0,1.1790500000000002,0.72135,1.0992000000000002,0.6950500000000001,-5.198539895152095,-2.5588699483908623,0.2664367446335201,8.909931115302726,4.58818392996812
Pa2NiGaO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,29.5,1.12825,0.83875,1.0591,0.77405,-3.424014930941995,-3.424014930941995,-0.30734009879565494,6.77562090335123,3.2341404022777853
Pa2NiGeO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,30.0,1.08775,0.7544,1.0268000000000002,0.7162000000000001,-4.12174491686967,-4.12174491686967,-0.8176717685048449,7.66374317042442,3.423035700959785
Pa2NiZrO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,34.0,1.4607,0.59165,1.3622,0.58415,-3.93694992059675,-3.93694992059675,-0.4274927713712855,7.493268038879204,3.5328876337539548
Pa2NiNbO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,34.5,1.41455,0.55565,1.33705,0.5566,-4.499734909246095,-4.499734909246095,-0.862813147590358,7.52187737830452,3.32953211535708
Pa2NiMoO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,35.0,1.3954499999999999,0.5326,1.30625,0.5307,-4.34911491228391,-4.34911491228391,-1.1048186426908,7.4429098799081395,3.1690456186086653
Pa2NiTcO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,35.5,1.37985,0.5116499999999999,1.27785,0.50905,-4.185039915593095,-4.185039915593095,-1.1329017421472,7.5288538281679696,3.197976043010385
Pa2NiRuO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,36.0,1.3643999999999998,0.49255,1.25885,0.48915,-4.02407491883955,-4.02407491883955,-0.995347394899281,7.77593522319218,3.390293914146445
Pa2NiRhO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,36.5,1.3497,0.47535,1.2353,0.47195,-3.9680449199696053,-3.9680449199696053,-0.8074824487347905,8.128854566033555,3.6606860586493797
Pa2NiPdO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,37.0,1.3303500000000001,0.4592,1.2138499999999999,0.4568,-4.257719914127231,-3.89546492143345,-0.7574541497318945,8.470596409175615,3.85657112972186
Pa2NiAgO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,37.5,1.2851,0.8274,1.1954,0.79125,-4.3987649112825356,-4.3987649112825356,-1.123473992343045,7.87661107113329,3.37656853939512
Pa2NiCdO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,38.0,1.2425,0.7847999999999999,1.16215,0.758,-5.04428489826322,-2.610559947348341,0.20899083078266,8.59783900661606,4.40341491869936
Pa2NiSnO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,39.0,1.1595,0.84585,1.0962,0.80925,-4.011189919099425,-4.011189919099425,-0.8446741979473635,7.37718423123343,3.26625501664303
Pa2NiSbO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,39.5,1.1282,0.78815,1.068,0.7601,-4.602864907166095,-4.602864907166095,-1.2733194893256,8.108018016473626,3.41734926357401
Pa2NiHfO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,50.0,1.3947500000000002,0.6167,1.29875,0.6002,-3.4996249294170347,-3.4996249294170347,-0.055312463879484464,7.222398684348465,3.5835431102344897
Pa2NiTaO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,50.5,1.3590499999999999,0.5875,1.2618,0.5759,-3.979879919730905,-3.979879919730905,-0.38941070708953196,7.820896772255654,3.71574303258306
Pa2NiWO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,51.0,1.3292000000000002,0.5642499999999999,1.24125,0.55845,-4.441599910418605,-4.441599910418605,-0.7365654002065455,8.347195411571255,3.80531500568235
Pa2NiReO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,51.5,1.3034,0.5447500000000001,1.22625,0.5436,-4.895084901272395,-4.895084901272395,-1.054947293697375,8.579803207027119,3.76242795666487
Pa2NiOsO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,52.0,1.28295,0.52845,1.2122000000000002,0.52895,-5.229054894536645,-5.229054894536645,-1.45263858577808,8.51919285813451,3.53327713617821
Pa2NiIrO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,52.5,1.2721,0.5158,1.1931500000000002,0.51445,-5.0858598974247045,-5.0858598974247045,-1.65356063165745,8.488219058819194,3.41732921358087
Pa2NiPtO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,53.0,1.2609,0.50415,1.17605,0.50205,-4.929819900571835,-4.929819900571835,-1.6302874821160152,8.615829506219221,3.4927710120516
Pa2NiAuO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,53.5,1.2379,0.7802,1.1595499999999999,0.7554,-5.099364897152325,-5.099364897152325,-1.69375628087557,8.669920805184539,3.48808226215448
Pa2NiHgO6,91,1.88385,0.58815,1.76195,0.58595,-2.11584995732601,-2.11584995732601,0.78238058427381,5.40758249091096,3.09498153759238,3,3,54.0,1.20855,0.75085,1.1339000000000001,0.72975,-5.636884886311234,-2.5649199482688414,0.30104512898953006,9.33550569169909,4.8182754103443095
