material,bulk_modulus,A_r_s,A_r_val,A_r_s_1,A_r_val_1,A_Z,A_eps_H,A_eps_L,A_EA,A_IP,A_EN,n_A,n_B,B_r_s,B_r_val,B_r_s_1,B_r_val_1,B_Z,B_eps_H,B_eps_L,B_EA,B_IP,B_EN
NdAlO3,1.33266170513,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
NdBiO3,0.745431226214,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
NdCdO3,0.906344224412,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
NdCoO3,1.41662437623,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
NdCrO3,1.4490032828,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
NdCuO3,1.25279454101,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
NdFeO3,1.46056363698,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
NdGaO3,1.23462029706,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
NdGeO3,1.06740097077,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
NdMnO3,1.4735109784,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
NdMoO3,1.35471795965,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
NdNbO3,1.26790228506,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
NdNiO3,1.35541731261,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
NdPbO3,0.813605125351,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
NdPdO3,1.17398465275,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
NdPtO3,1.15490626972,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
NdRhO3,1.27618479502,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
NdRuO3,1.34271570004,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
NdSbO3,0.802105699875,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
NdSnO3,0.864561306674,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
NdTaO3,1.31853586329,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
NdTcO3,1.37978908573,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
NdTiO3,1.26107412358,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
NdVO3,1.38256380686,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
NdWO3,1.40141677093,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
NdZnO3,1.14194926646,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
NdZrO3,1.09037810949,1.99605,0.35005,1.88335,0.35005,60,-1.79956998517379,-1.79956998517379,1.46370168797251,5.76250205253719,3.61310187025485,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
PmAgO3,1.01572158001,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
PmAlO3,1.32888839445,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
PmBiO3,0.755234828277,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
PmCdO3,0.893086042812,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
PmCoO3,1.40073264187,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
PmCrO3,1.44569264306,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
PmCuO3,1.23928241429,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
PmFeO3,1.44514952599,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
PmGaO3,1.22627635601,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
PmGeO3,1.05594075676,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
PmMnO3,1.46323861504,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
PmMoO3,1.35003762108,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
PmNbO3,1.26474733702,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
PmNiO3,1.34849382363,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
PmPbO3,0.794218179392,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
PmPdO3,1.16231607869,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
PmPtO3,1.12701892212,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
PmRhO3,1.27090103542,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
PmRuO3,1.32811980047,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
PmSbO3,0.800387626383,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
PmSnO3,0.853741937412,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
PmTaO3,1.32285575108,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
PmTcO3,1.37090840817,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
PmTiO3,1.26155811937,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
PmVO3,1.38410405943,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
PmWO3,1.4149016027,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
PmZnO3,1.12829145119,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
PmZrO3,1.08534383835,1.97445,0.33685,1.83505,0.33675,61,-1.87066998458801,-1.87066998458801,1.5406206873168,5.74228755277948,3.64145412004814,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
PrAgO3,1.03653809595,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
PrAlO3,1.3316812889,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
PrBiO3,0.738928954535,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
PrCdO3,0.92438793568,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
PrCoO3,1.42802453153,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
PrCrO3,1.4507240147,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
PrCuO3,1.26625077508,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
PrFeO3,1.47049924328,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
PrGaO3,1.23933367361,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
PrGeO3,1.02151889511,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
PrMnO3,1.47800628201,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
PrMoO3,1.31744123884,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.53775,0.72745,1.46475,0.72195,42,-4.27918996474481,-4.27918996474481,-1.14474589052513,7.00728034230322,2.93126722588905
PrNbO3,1.27299489512,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.57595,0.77355,1.52635,0.77375,41,-4.58042996226296,-4.58042996226296,-0.660734894550011,7.16521534098014,3.25224022321507
PrNiO3,1.35689487531,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.25315,0.33775,1.14775,0.33945,28,-4.41903996359262,-4.41903996359262,-1.06489142121737,7.8785395951004,3.40682408694151
PrPbO3,0.753343221559,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.03965,1.40285,1.02775,1.32055,82,-3.38806997208652,-3.38806997208652,-0.461033296234442,6.57195824598203,3.05546247487379
PrPdO3,1.18553823609,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.40755,0.58065,1.27995,0.57415,46,-4.09639996625077,-3.37188997221983,-0.450016896319226,9.06265342535871,4.30631826451974
PrPtO3,1.18983183807,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.26865,0.67055,1.20435,0.66465,78,-5.44059995517624,-5.44059995517624,-2.19568358191321,9.35311962291117,3.57871802049898
PrRhO3,1.28292210086,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.44625,0.61295,1.32285,0.60445,45,-3.51704997102389,-3.51704997102389,-0.55007349551869,8.37916973092065,3.91454811770098
PrRuO3,1.3561270222,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.47565,0.64735,1.36995,0.63885,44,-3.62910997010066,-3.62910997010066,-0.925803392330116,7.67333103681727,3.37376382224358
PrSbO3,0.745092552795,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.00325,1.23855,0.98825,1.18075,51,-4.78668996056364,-4.78668996056364,-1.48174758781515,8.33749663130363,3.42787452174424
PrSnO3,0.862470844666,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.06585,1.35395,1.04465,1.27905,50,-3.60333997031297,-3.60333997031297,-0.624456994831229,6.87582904338559,3.12568602427718
PrTaO3,1.32960787883,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.46495,0.83725,1.37585,0.81235,73,-3.54071997082888,-3.54071997082888,0.286069997746992,7.763254136017,4.024662066882
PrTcO3,1.3885145331,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.50655,0.68555,1.40795,0.67865,43,-3.95103996744835,-3.95103996744835,-1.20091209010799,7.17916824087351,2.98912807538276
PrTiO3,1.26130730958,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.54605,0.51945,1.46925,0.51995,22,-4.13788996590894,-4.13788996590894,0.416301036565948,7.12072002133592,3.76851052895093
PrVO3,1.38411743516,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.47915,0.47555,1.40435,0.47775,23,-4.42466996354623,-4.42466996354623,-0.105595059134819,7.21880600052479,3.55660547069498
PrWO3,1.4154880755,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.40525,0.79075,1.33475,0.77745,74,-4.46415996322088,-4.46415996322088,-0.408239396770123,8.81585142720564,4.20380601521776
PrZnO3,1.15857842196,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.10495,1.10495,1.05065,1.05065,30,-5.9780399507484,-0.698699994243583,1.59776491684157,9.94132284809543,5.7695438824685
PrZrO3,1.09747850753,2.01575,0.36425,1.87985,0.36445,59,-1.94940998393929,-1.94940998393929,1.07785559109095,5.59272365389683,3.33528962249389,3,3,1.66825,0.84555,1.57665,0.82885,40,-3.45485997153626,-3.45485997153626,0.209905868274849,7.1079966614469,3.65895126486087
RbAgO3,0.566327068067,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.31705,1.31705,1.24305,1.24305,47,-4.3784899639267,-4.3784899639267,-1.18205659027474,7.87468273510161,3.34631307241344
RbAlO3,0.773130179948,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.10775,1.39955,1.05735,1.24815,13,-2.5456999790266,-2.5456999790266,0.341120609189343,5.7268123878179,3.03396649850362
RbBiO3,0.555031764028,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,0.98985,1.30035,0.98175,1.24685,83,-4.52188996274526,-4.52188996274526,-1.3873439885512,7.92763603471,3.2701460230794
RbCdO3,0.484897266472,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.23185,1.23185,1.17655,1.17655,48,-5.66952995329014,-0.80207999339186,1.4828730877692,9.3171386232756,5.4000058555224
RbCoO3,0.911894508579,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.29155,0.35895,1.19155,0.36135,27,-4.41284996364361,-4.41284996364361,-1.07005130118966,7.65850740690399,3.29422805285716
RbCrO3,1.16328550412,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.42455,0.43935,1.34675,0.44105,24,-4.42488996354442,-4.42488996354442,-0.503656315849902,7.30853834978004,3.40244101696507
RbCuO3,0.672422664221,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.19885,1.19885,1.12835,1.12835,29,-4.5753399623049,-4.5753399623049,-1.23469135982637,8.33297712134612,3.54914288075987
RbFeO3,0.981570779978,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.33295,0.38215,1.23965,0.38635,26,-4.40060996374446,-4.40060996374446,-0.997517531789624,7.47176953842758,3.23712600331898
RbGaO3,0.686166007705,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.00335,1.33975,0.97045,1.20865,31,-2.42898997998815,-2.42898997998815,0.450211216292945,5.67270237326794,3.06145679478044
RbGeO3,0.818856426901,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,0.92235,1.17105,0.90585,1.09295,32,-3.8244499684913,-3.8244499684913,-0.570452135301915,7.44894692860485,3.43924739665147
RbMnO3,1.06285524396,2.31695,2.31695,0.66755,0.75585,37,-2.15624998223519,-2.15624998223519,-0.318049257376332,4.06430796650305,1.87312935456336,1,5,1.36815,0.40825,1.30255,0.40875,25,-4.37895996392283,-4.37895996392283,-0.575037685258773,7.39822451904905,3.41159341689514
